album_uri,album_name,artist,release_date,album_type,index_to_split,groups_to_split
1Vn6MUy9s3dZfD43B3qEiO,Don't Think That,BlocBoy JB,2018-10-30,album,243,1
0btwOGczDJirPFeDT1lkwX,Look Alive (Blocboy JB Remix),"Young Loyal, BlocBoy JB",2018-07-18,album,244,1
0KLd4Sq4wgvzWqkdpwg7au,Nun Of Dat (feat. Lil Pump),BlocBoy JB,2018-05-02,album,245,1
53zfPOYV1ziCaEuNwDdqvi,Produced by Blocboy,BlocBoy JB,2018-04-18,album,246,1
091cZVoTJrlORPHFyuJQFi,Rover 2.0 (feat. 21 Savage),"BlocBoy JB, 21 Savage",2018-03-23,album,247,1
7GGoJfKFOwDNuiLjjfzyCS,Look Alive (feat. Drake),"BlocBoy JB, Drake",2018-02-09,album,248,1
6TSJdU7bTsYpysT7EN3HLk,Rover,BlocBoy JB,2018-02-09,album,249,1
3MATDdrpHmQCmuOcozZjDa,TESTING,A$AP Rocky,2018-05-25,album,250,1
3arNdjotCvtiiLFfjKngMc,AT.LONG.LAST.A$AP,A$AP Rocky,2015-05-26,album,251,1
6rzMufuu8sLkIizM4q9c7J,LONG.LIVE.A$AP (Deluxe Version),A$AP Rocky,2013,album,252,1
3zOkSAbg9o7gQ3yXtZhx5v,Babushka Boi,A$AP Rocky,2019-08-28,album,253,1
5Rpva1nZm0xQZQHlGQfF2F,Energy (Remixes) (feat. Sabrina Claudio) [G010004130946U],"BURNS, A$AP Rocky",2019-08-02,album,254,1
7eIzTSpFN6bs8gbFZLL8UZ,Live Fast (PUBGM),"Alan Walker, A$AP Rocky",2019-07-25,album,255,1
1269OELfNNvdgMIobuYBBt,Energy (with A$AP Rocky & Sabrina Claudio) (feat. Sabrina Claudio) [Sonny Fodera Remix],"BURNS, A$AP Rocky, Sonny Fodera",2019-07-19,album,256,1
2Scq3cyNzKxmN6L8qtWaCc,Energy (with A$AP Rocky & Sabrina Claudio),"BURNS, A$AP Rocky, Sabrina Claudio",2019-04-30,album,257,1
4xuCAF5P2diMaCbRUxNlzz,Walk (Remix),"Comethazine, A$AP Rocky",2019-03-18,album,258,1
3AlyvIIMZyT5LjWFeK5LSl,Sundress,A$AP Rocky,2018-11-20,album,259,1
02KFVEA5tnY0YnypmWY1tz,Potato Salad,"Tyler The Creator, A$AP Rocky",2018-09-28,album,260,1
67Em0g7VkNZGzICh4SZQdY,A$AP Forever (feat. Moby),A$AP Rocky,2018-04-05,album,261,1
2IB4u7CExI80gM2KbkDtDp,Bad Company (feat. BlocBoy JB),A$AP Rocky,2018-03-28,album,262,1
0xpKlXFqcZuIxCcN2rZj7j,Cocky (feat. London On Da Track),"A$AP Rocky, Gucci Mane, 21 Savage",2018-02-16,album,263,1
4cJY0mS3aDyO6IltK41rAK,The DefAnition,"Dae Dae, London On Da Track",2016-11-04,album,264,1
28tB8V6k32KtvbqzLv6wsD,fuckyounoah (feat. London On Da Track),"Noah Cyrus, London On Da Track",2019-10-31,album,265,1
5gyk9wb9zJCNvBzmH06HUB,Throw Fits (feat. City Girls & Juvenile),"London On Da Track, G-Eazy",2019-05-17,album,266,1
3joOEhJbsckuCFIF5G8veI,Up Now (feat. G-Eazy and Rich The Kid),"Saweetie, London On Da Track",2018-08-22,album,267,1
3g9IrF7ueivYrMXDpIZck5,Whatever You On,London On Da Track,2017-12-07,album,268,1
4PuUg0eqqnrg6bV26ctajh,"Whatever You On (feat. Young Thug, Ty Dolla $ign, Jeremih & YG)",London On Da Track,2017-12-07,album,269,1
0sNUUICRa7ixxjun0s6Puq,Bedroom Floor (London On Da Track Remix),"Liam Payne, London On Da Track",2017-11-24,album,270,1
4eGt5BVGxdgwgYD6yxXUSD,No Flag,London On Da Track,2017-08-24,album,271,1
2UYUML0IpUiIovt84rfEaE,"No Flag (feat. Nicki Minaj, 21 Savage & Offset)",London On Da Track,2017-08-24,album,272,1
1PHZTTQPzS9KtdcwqPyKSR,Soldier 2 Soldier,"Dead Prez, Outlawz",2015-07-28,album,273,1
1ctEzpKcYukYAOXpyXx7C9,Information Age Deluxe Edition,Dead Prez,2012-10-16,album,274,1
5taAPwk901vWoehjw4dEyX,Information Age,Dead Prez,2012-10-16,album,275,1
6rAVMCnPEQJoa7RncuBkba,RBG: revolutionary but gangsta,Dead Prez,2004-03-30,album,276,1
5CNkf7rD7QiaDetdQasroJ,Turn Off the Radio Vol.2 (Get Free Or Die Tryin),Dead Prez,2003,album,277,1
7gXuElmegVReY7imkb5bf8,Let's Get Free,Dead Prez,2000-02-08,album,278,1
7IOr8kKWzTthHxE4IuZeqH,Time Travel (Project Groundation Remix by DJ Child),Dead Prez,2013-10-29,album,279,1
4lX1qg5TGLSDBr5F1Lq5mt,Dead Prez Time Travel Revisited (John Hugo Remix),Dead Prez,2013-10-15,album,280,1
13yOYQFRbrCFdyigMoHhDH,No Way as the Way,Dead Prez,2012-03-19,album,281,1
6d7MfyyGr8u4xipKrvNsNW,Globalization (Scene of the Crime) - Single,Dead Prez,2011-11-12,album,282,1
41MxVFEbW82dhlFkkpflom,It's Bigger Than Hip Hop UK,"Dead Prez, WTF?",2010-08-09,album,283,1
3k5fbm5yhhESNvkX6RbuSr,Politrikkks - Single,Dead Prez,2008-11-04,album,284,1
2dQE1YSUhw2dNfNwL8f2v1,"Classic Collabz, Vol. 2",Outlawz,2019-02-08,album,285,1
6d1j38KBs2Ei5bauvm3oTB,"Classic Collabz, Vol 1.",Outlawz,2019-02-01,album,286,1
77SLL2DvkJENoLyrL9w3fW,Thug Brothers 3,"Bone Thugs-N-Harmony, Outlawz",2017-10-06,album,287,1
5gtsTZcJlfzCpYYg0DO20i,Thug Brothers 2,"Bone Thugs-N-Harmony, Outlawz",2017-07-28,album,288,1
3FEucNLiYv23pm9P0ndIht,#LastOnezLeft,Outlawz,2017-06-23,album,289,1
7yBnN9J9myQbvxNqNt9rkO,Livin Legendz,Outlawz,2017-04-04,album,290,1
6jifKm5oBE5DVp3dzevADQ,Against All Oddz,Outlawz,2015-08-11,album,291,1
0weguLXW4X0CcT35oOhN5h,All Eyez on Us,"Lil' Flip, Outlawz, Outlawz, Lil' Flip",2015-08-04,album,292,1
2sROc7NCEeR8dg88ijzK3X,Killuminati 2K11,Outlawz,2011-08-23,album,293,1
2qmmPaaWXRM1kZujpUKKsO,Soldier 2 Soldier (Collector's Edition),"Dead Prez, Outlawz, 2Pac",2010-11-23,album,294,1
4ga8LKxUsRHicwDGfSLo88,Killuminati 2K10,Outlawz,2010-10-31,album,295,1
2ovI8sgpte18SCSuhhlzZd,The Lost Songs Volume One,Outlawz,2010-03-23,album,296,1
2lUQ4neA7aFwgF5NXaKlEY,The Lost Songs Volume Two,Outlawz,2010-03-23,album,297,1
2mXQcTkRFoil2aA8kRkV5D,The Lost Songs Volume Three,Outlawz,2010-03-23,album,298,1
7BT1L40VNGxBSVg71VUCtV,Outlawz Retribution: The Lost Album 10 Years Later...,Outlawz,2009-09-15,album,299,1
1H23iAwni7vw5DB10zi1SS,Who Ride Wit Us: Kurupt's Greatest Hits,Kurupt,2014-04-29,album,300,1
7kQHV1Onzl869swTQVHVqQ,Tha Streetz Iz A Mutha (Digitally Remastered),Kurupt,2012-10-24,album,301,1
4g4z5yi53Y9gg4us8JM4S3,Space Boogie: Smoke Oddessey (Digitally Remastered),Kurupt,2012-10-24,album,302,1
0naGWvb6y86lRRuVJYkXGJ,Space Boogie: Smoke Oddessey (Clean Version) [Digitally Remastered],Kurupt,2012-10-24,album,303,1
2aqWEdMaibqastz3J0TdCx,Penagon Rydaz,Kurupt,2011-10-04,album,304,1
6dKpHi1e4sMSbPvAUQV4tt,Tha 420 Mixtape,Kurupt,2011-04-19,album,305,1
6e3ndF3afU6K1Fz32CLnLs,Streetlights,Kurupt,2010-04-20,album,306,1
6Hl4OJzSPU2eV5bXuQXMY6,Down and Dirty,Kurupt,2010-02-09,album,307,1
0JS9MJI8jeEzfAZgIIWMXc,Tha Penagon Vol. 1,Kurupt,2009-04-14,album,308,1
7vD9q0nMxMno0lji4KAKLy,The Frank & Jess Story,Kurupt,2008-11-11,album,309,1
3Z1fdkYXQIJlFfuIRwltVl,"Tangled Thoughts (12"" Single)",Kurupt,2007-04-24,album,310,1
0WBW3ce6leISM9TYlt0l4d,Digital Smoke (Remastered) [Deluxe Edition],Kurupt,2007,album,311,1
5zflpexJ9hoBCZ5ncz7dty,Against The Grain,Kurupt,2005-08-23,album,312,1
6aSrsvvOFkz5rneQr27jRg,To Live And Die In Ca,Kurupt,2004-04-26,album,313,1
4csRYsXQ1hPrVlvL9Gzo8w,Back b4 you're Lonely,"Butch Cassidy, Damizza",2007-04-03,album,314,1
1Agxmb3Fr86QY99LFl5jRT,New Life (Remastered),"Eastwood, Butch Cassidy",2019-07-10,album,315,1
0ZofL9N9pQhTrJ9w4hFKgI,Chillin' On The West Coast (feat. Pr1me),Butch Cassidy,2019-05-31,album,316,1
0L5ZNWMdjSJlufR04yES4S,Non Stop (feat. Vanessa Marquez),Butch Cassidy,2019-05-31,album,317,1
1LDS1GeaZTyvUxZGT0SHKB,All I See (feat. Snoop Dogg),Butch Cassidy,2018-01-12,album,318,1
681sYZSPrHTRCLKQyKx8gS,Get on Up,Butch Cassidy,2016-06-08,album,319,1
10Sqpo9wtZ1Hyacvp8SnaS,Greater Than One,Dwele,2012-08-28,album,320,1
0dV8bVMHt6ISthNWYKA9YS,"Wants, World, Women",Dwele,2010-06-29,album,321,1
1VW9ltXjlRK43xOXS3l0VE,Sketches Of A Man,Dwele,2008-06-24,album,322,1
09idklQr5JtTTVoBtfn1XN,Some Kinda...,Dwele,2005-01-01,album,323,1
44knvMChf7CE5Jkg636gXy,Subject,Dwele,2003-01-01,album,324,1
0ATjoWwI8VfnxbislthXkc,Drive the Future,Dwele,2013-11-14,album,325,1
4LxNX6a4RgbCnPGnnqAUGX,What Profit,Dwele,2012-05-22,album,326,1
12EapaiXf7LneRyVaBw8hY,Can 't Take It (Remixes),"Dwele, Recloose",2011-03-15,album,327,1
5tQm7l3hIGm7XigFxeONkZ,What's Not To Love,Dwele,2010-04-13,album,328,1
4WYgiWoOGXYjyZaNTnMDql,Hold On (Remix),"Dwele, Consequence",2004-01-01,album,329,1
1d4ZAEamNfhyITtlvVxBxR,PRESENCE,Styles P,2019-11-15,album,330,1
701Unuj1hyw9dDXGxKrdx6,S.P. The GOAT: Ghost of All Time,Styles P,2019-05-03,album,331,1
2tcoPTyD18Jy8PuMYsR71T,Dime Bag,Styles P,2018-11-02,album,332,1
0LfSJWTgSBu2HyVVq5Mw4x,Beloved,"Dave East, Styles P",2018-10-05,album,333,1
0NDxmKylZ2ZXmJPw9OFZ2T,Ghost in the Shell,Styles P,2018-07-02,album,334,1
5cg3f05QCssFzF6c2yryqo,G-Host,Styles P,2018-05-04,album,335,1
0rmOAX7SqxLvc83bLwO9SS,Ghost Kill,Styles P,2017-12-09,album,336,1
6IDxckzvaMiomiYX0Fw2Jd,Vibes,"Berner, Styles P",2017-06-23,album,337,1
6iKtJMhZeawZdLesl5qSIY,The Seven,"Talib Kweli, Styles P",2017-04-14,album,338,1
08sEa60jXcrEqJ7UpOmsh2,A Wise Guy and a Wise Guy,Styles P,2015-08-14,album,339,1
0wJPh9Zbxgszyq9b3pLzVY,Phantom and The Ghost,Styles P,2014-04-29,album,340,1
0bgQdOVAUOFX2lx74HW5vC,Float,Styles P,2013-04-16,album,341,1
13eesZSeTuWHxQC3xGaZuF,The World's Most Hardest MC Project,Styles P,2012-11-19,album,342,1
7MOdn4NWVBhAIPqPVGw4kn,Master Of Ceremonies,Styles P,2011-10-04,album,343,1
18Hv2cCmEgA52sBCX0Y0Hl,Phantom Ghost Menace,Styles P,2010-06-04,album,344,1
6x8aN98py63x5TJ418RYJa,The Ghost Dub-Dime Mixtape,Styles P,2010-05-18,album,345,1
1JujzKAq9x06ixPa0eJAzS,Nothing Left to Prove,Krayzie Bone,2019-09-27,album,346,1
4P8U428JHf7rI5poJP6Ahv,Quick Fix: Level 2,Krayzie Bone,2019-08-12,album,347,1
4AOOQNYCasSGOQDEm2AjCB,E.1999: The LeathaFace Project,Krayzie Bone,2017-10-13,album,348,1
6Mhf67jehPvcN3BzXOFEzb,Chasing Glory,"Krayzie Bone, Flesh-n-Bone",2017-08-11,album,349,1
21gyhk5D561JhP9sc3nMRR,Eternal Legend,Krayzie Bone,2017-06-23,album,350,1
68FjEVyoRPbAJoMc0bUjqO,Chasing The Devil,Krayzie Bone,2015-11-20,album,351,1
6BPiiwnJTncoxBUqG74raM,Fixtape: The Complete Collection,Krayzie Bone,2015-02-24,album,352,1
1C5H3cfLt91mvUFWM5r4e5,Bone Brothers 4 Life by LayzieBone & KrayzieBone,"LayzieBone & KrayzieBone, Layzie Bone, Krayzie Bone",2013-05-28,album,353,1
1vngjQ0BQhqJLCphEyPUdG,QuickFix: Less Drama. More Music.,Krayzie Bone,2013-03-12,album,354,1
6sPyO4rWnz45eO0jH64byD,Under The Influence,Krayzie Bone,2011-11-22,album,355,1
2pKvzoADuXVdCtWARxuuaB,Behind the Harmony (Thug Edition),Krayzie Bone,2011-07-07,album,356,1
65Fkg9stkXWo8mfVVV8O87,True Thug Never Dies,Krayzie Bone,2011-04-28,album,357,1
6eI2s0ZVQ6l3PSDZdfBWAB,"Mellow, Smooth & Krayzie",Krayzie Bone,2010-09-09,album,358,1
6nVAPVX8fn4sq0abCNMSKC,The Fixtape: Ultimate Collection,Krayzie Bone,2010-08-24,album,359,1
1QCr7q5rezIXJSMbOVPqST,The Fixtape Vol. 3: Lyrical Paraphernalia,Krayzie Bone,2010-07-27,album,360,1
6BLPwtPvpmqKHp2pFfpSIT,DIME TRAP,T.I.,2018-10-05,album,361,1
4LE0rkWoiZV5ciq4UCzLia,Us Or Else: Letter To The System,T.I.,2016-12-16,album,362,1
4FADvCXok2GhepAWLE8Fs1,Paperwork (Deluxe Explicit),T.I.,2014-10-17,album,363,1
5S39sWIHkhd8jxdUelQxXF,Paperwork (Deluxe Clean),T.I.,2014-10-17,album,364,1
2pFMXpXNNh3gFn9Mdfezkt,F*ck A Mixtape,T.I.,2013-08-29,album,365,1
1xo2WZtIdC9ZXEfih5iqts,F*ck Da City Up,T.I.,2013-08-29,album,366,1
5X46pZekTY2dsWuZDpm14m,Trouble Man: Heavy is the Head,T.I.,2012-12-18,album,367,1
6LGR2plk2Yk4A33CAktJN3,No Mercy,T.I.,2010-12-06,album,368,1
5PfepkNWgRR2DI02Y8AawC,Paper Trail,T.I.,2008-09-08,album,369,1
1TrOr46SzyI7z9C6YnMRnM,T.I. VS T.I.P.,T.I.,2007-06-12,album,370,1
4QCReojarEyY8twLScsDPO,T.I. vs. T.I.P. (Instrumental),T.I.,2007-06-12,album,371,1
3hBYHp7pdkRywth5Qj4Su6,Down With The King: Gangsta Grillz,T.I.,2006-10-10,album,372,1
2X7s6Gt8Xz2qEwlw4GVcQo,King,T.I.,2006-03-27,album,373,1
6nNdgTawDrOhd2wadfrRiH,Urban Legend (Chopped & Screwed),"T.I., Paul Wall",2004-11-30,album,374,1
1fq5g178qfMUqw8QIh7hTZ,A Wonderful Christmas With Ashanti (Deluxe),Ashanti,2014-10-28,album,375,1
7uFV3cIwluXpnISsDGNVYV,Real Don,"Timbamyst, Rappa Dappa, Ashanti",2014-03-21,album,376,1
3owfb8CT6L9QpVLYCRCInt,Braveheart,Ashanti,2014-03-04,album,377,1
4EerWJngQfW8tA1Ymt5Q6b,The Vault,Ashanti,2008-10-14,album,378,1
23d3EfXK0OEtfOB61bBz9d,The Declaration,Ashanti,2008-01-01,album,379,1
4QAuSt9sLyCwa7lAX6Vp6I,Collectables By Ashanti,Ashanti,2005-01-01,album,380,1
3oL0vq8diYrPLGWVgjJBPD,Concrete Rose,Ashanti,2004-01-01,album,381,1
4vjeaWsf9UH2ecdKXAZaq2,Chapter II,Ashanti,2003-01-01,album,382,1
2cCgsczHC4dG2TSSPSxzL5,Ashanti's Christmas,Ashanti,2003-01-01,album,383,1
5d3NsRiyUBxEwvNRK55r9F,Ashanti,Ashanti,2003-01-01,album,384,1
1IGKkQNoAGCMX65iBcGrGO,Pretty Little Thing (feat. Afro B),"Ashanti, Afro B",2019-08-09,album,385,1
02JhLpxLG18o2Ahk9wGpQC,Floating,Ashanti,2019-06-28,album,386,1
2G168cGgMn2R8tTqE6sllG,Legendary Status,Hussein Fatal,2018-07-10,album,387,1
2oSeoD7EpcVDqxALPStHRn,Ridin' All Week On Em,Hussein Fatal,2015-02-28,album,388,1
5EdYgIsuXY0OJJXlU3EHxF,Fatal,Hussein Fatal,2013-08-15,album,389,1
642JHCGKoO3sIpyg9FzRZJ,The Interview: It's Not a Gimmik 2 Me,Hussein Fatal,2013-02-13,album,390,1
0s7MRbdl2U0b4D84PzlaYI,Born Legendary,Hussein Fatal,2009-06-16,album,391,1
3YUgVGg9ipLPK0oULBKoSP,Thug In Thug Out,Hussein Fatal,2007-09-11,album,392,1
3QU0XfLHOsU3DvQb1TxDQu,Come Get Me,"Nawfside Outlaw, Hussein Fatal",2017-11-24,album,393,1
5fF0svtoxvfIaMPZnT58HJ,Pray (feat. Nawfside Outlaw),Hussein Fatal,2015-01-17,album,394,1
467WU7JjHUcy1yB3lLHUrv,Fuck All Yaw (feat. J. Skyy),Hussein Fatal,2014-12-04,album,395,1
5YbaoxtX8BRkdXc7SysxID,Ridin All Week On Em (Get It On),Hussein Fatal,2014-11-13,album,396,1
1dkOlaS3QzYbGClcEu9557,Ridin All Week On Em',Hussein Fatal,2014-07-14,album,397,1
4Lg2yvg4TZdsNRbmkd9rsT,Wut You Talkin Bout (Feat. Jim Jones),Hussein Fatal,2009-05-05,album,398,1
01krZ5v9vXxklShkPoaPAV,1090 Official,Hussein Fatal,2007-03-28,album,399,1
4y3lSEjA6AJGZ6GpKRo6PZ,Underrated,Papoose,2019-02-15,album,400,1
40ttqpwOACOfcYWz0jCU1G,You Can't Stop Destiny,Papoose,2015-07-17,album,401,1
3pnKG8w62wwzLneNSBM0YE,Cigar Society,Papoose,2014-03-05,album,402,1
1ThgMcSHvTMurwDqfec7RC,The Nacirema Dream,Papoose,2013-03-26,album,403,1
76kXlfzOxGZl4gdZAx3H84,The Nacirema Dream (Commentary Version),Papoose,2013-03-26,album,404,1
2y32oyqGC3iadb7gInoLpY,The 2nd Coming,Papoose,2011-03-15,album,405,1
3MTVwEkzHRRwhEhzR8vV6H,Papoose Season,Papoose,2010-06-01,album,406,1
49PNva6ktlvfOJw3kng0oI,The 1.5 Million Dollar Man,Papoose,2006-07-17,album,407,1
0teZRUWM5H6EDHvYxWfB3I,Just A Reaction,"Sean T., Papoose",2019-12-13,album,408,1
6kwOA4HhDOXeIDx1kUspsG,Nasty Time,"Papoose, Bianca Bonnie",2019-12-06,album,409,1
0uH8UApmZ3b17wlm2fbMBT,CC,Papoose,2019-05-10,album,410,1
4P28NBxejry4Yruwe8b3hh,Fortune 500 (Instrumental),Papoose,2019-03-07,album,411,1
6H48Ambf6MITBd05Pm7YOa,Fortune 500,Papoose,2019-03-06,album,412,1
3R6aywLf0J4JrHW3nMCXvV,Precious Jewel (feat. Musiq Soulchild),Papoose,2019-02-13,album,413,1
1ffGHQYkqVHioRq0RdeA2k,Numerical Slaughter (feat. DJ Premier),Papoose,2019-02-08,album,414,1
4OqHamHt4tIprBXkGVsM8P,Have It All From Me,Papoose,2018-11-14,album,415,1
41pujnytO2WwCJkCCPXQRQ,The Golden Child (feat. Remy Ma & Angelica Vila),Papoose,2018-10-16,album,416,1
4fCGPhLaTPkeJKPluEIufP,Shooter (feat. Casanova),Papoose,2018-07-04,album,417,1
1ujnNdAn00DSEuHSHRFfaj,Conquer,Carl Thomas,2011-01-01,album,418,1
6QInbt28VcWfrEKEfHo76l,Lets Talk About It,Carl Thomas,2004-03-23,album,419,1
5fjNNSyiwXoOQMCW4dLjJ2,Emotional,Carl Thomas,2000-04-18,album,420,1
6xN2vyMs9AFxQu9iuzbI3G,One With Heaven,Carl Thomas,2019-01-10,album,421,1
3IEhGkI7uOXrVHRueEVpon,Christmas in Paris (Yuletide Nights),"S. Marcus Aurelius, Carl Thomas",2014-12-15,album,422,1
7p4baBa3GLKepL99JcFlX1,2 Pieces,Carl Thomas,2007-01-01,album,423,1
7AXUeodoVqnIM9vvK5RYgm,11:11 Reset,Keyshia Cole,2017-10-20,album,424,1
2OlVVFS8QZfQLmAKkfIwmz,Point Of No Return (Deluxe),Keyshia Cole,2014-10-07,album,425,1
6L9r38KsyYDx3iBLQlO27C,Point Of No Return,Keyshia Cole,2014-10-07,album,426,1
3rhFyKbGK5dsSdnamXIKZh,Woman To Woman (Deluxe),Keyshia Cole,2012-01-01,album,427,1
60CQrM7VrADEeRRu1w0hpM,Woman To Woman (Deluxe Version),Keyshia Cole,2012-01-01,album,428,1
59wAYIinUgDT5340boXKwj,Woman To Woman,Keyshia Cole,2012-01-01,album,429,1
2RgKoQf4PYKhAf4Chd45jP,Calling All Hearts,Keyshia Cole,2010-01-01,album,430,1
78lzpyeBeywyc6h9SCFrAO,Calling All Hearts (Deluxe),Keyshia Cole,2010-01-01,album,431,1
33e65SDeu5HhT5Iq7Gt2f4,A Different Me,Keyshia Cole,2008-01-01,album,432,1
7mdy09EO4q6F9VWBtXDDjK,Just Like You,Keyshia Cole,2007-01-01,album,433,1
4zEAsP0RIfbGARdtsgAaUV,The Way It Is,Keyshia Cole,2005-01-01,album,434,1
1ZlDhiuFmeCLmj3AKufJCI,Don't Waste My Time (feat. Young Thug) - Single,Keyshia Cole,2015-09-24,album,435,1
6Gdb08xMplbl9EpoN53Sfy,The Rehab (Remix),Young Buck,2019-10-25,album,436,1
4JlA01SxmYBpyvLTpcZl3N,10 Pints,Young Buck,2018-12-21,album,437,1
4ZWqFRmtfX8oVym4CA07oh,10 Plugs,Young Buck,2018-07-03,album,438,1
0MGzRe7dGLVJZImAf8nALI,"Greatest Hits, Vol. 1",Young Buck,2017-12-01,album,439,1
3XuCZOrKtWPG9CXmX7EN10,The Rehab,Young Buck,2015-08-18,album,440,1
5ZIAAbPTKcVEL0MzPT4aYP,The Natural 2 & The Rehab (Deluxe Edition),"Haystak / Young Buck, Young Buck, Haystak",2015-05-26,album,441,1
18kCV5mYXFI0xrE5N7cBc4,Gas 2 - Gangsta & Street 2,Young Buck,2013-06-12,album,442,1
5F0wR8YxHsRSeASvyMrJaT,No Place for Me,Young Buck,2012-11-06,album,443,1
1uS79las7phXa4KjTdUcqj,Letter to the Label,Young Buck,2012-11-06,album,444,1
5PHFMhy6wx5GkVaXRfLZoX,I'm the Shit 153,Young Buck,2012-11-06,album,445,1
2eBJj0XecZmGYHz9ofT86Y,Live Loyal Die Rich,Young Buck,2012-11-06,album,446,1
2G0qi4IfwxictGCe2qDMwx,Im the Shit 98,Young Buck,2012-11-06,album,447,1
5YSHDMpxORYWrHzsK4bhRD,Welcome to the Dirty Dime,Young Buck,2012-11-06,album,448,1
251Ic6KjTObTBGoihPRgTH,There Will Be Blood Vol 1,Young Buck,2012-11-06,album,449,1
2jYdjOE7QapeQT2lha95An,The Rehab Screwed,Young Buck,2012-11-06,album,450,1
36rHjNhx2vhiB9rO0VmdCn,I'm the Shit 44,Young Buck,2012-11-06,album,451,1
1I2hYH94sTm2kmmtuVJ2Gm,There Will Be Blood Vol 2,Young Buck,2012-11-06,album,452,1
4vJv8QW1a2rufcnRBkPMLA,My Interview,Young Buck,2012-11-06,album,453,1
2exN5CG5L7FBmBzzDILGh9,Terminate On Sight,Young Buck,2012-11-06,album,454,1
4VKQkZAaF9XLj9ZOVcrfN3,Greatest Verses 3,Chamillionaire,2018-04-03,album,455,1
03qhVCcwmfwZ1QMKaNHdh3,"Greatest Verses, Vol. 2",Chamillionaire,2014-11-04,album,456,1
6Ff8Ryku6dJyJYSKAsBvhe,Reignfall,Chamillionaire,2013-07-23,album,457,1
6w20ZdXKCQrgry5SN7vEif,Elevate,Chamillionaire,2013-02-13,album,458,1
4LgDuu2bMlerf7IoazWyQl,Ammunition,Chamillionaire,2012-03-20,album,459,1
0I7mn2HO3tBtMb55JjhtU5,Major Pain 1.5,Chamillionaire,2011-04-18,album,460,1
18a6Jgl3VdxOO2owdQwhC4,Mixtape Messiah 7,Chamillionaire,2009-08-04,album,461,1
2Bw7ldpwyh57fWT3OttqAc,Mixtape Messiah 6,Chamillionaire,2009-01-13,album,462,1
0nCb6DnbWycxYHzVCwJkTP,Mixtape Messiah 5,Chamillionaire,2008-11-23,album,463,1
1D8Y3giSShIGCwA0k47C2q,Mixtape Messiah 4,Chamillionaire,2008-08-27,album,464,1
5WqA0y5yMd3VXi1geRqOta,Mixtape Messiah 3,Chamillionaire,2007-07-18,album,465,1
1kqFUWqRNLcb1YyTcAG58N,Ultimate Victory,Chamillionaire,2007-01-01,album,466,1
2noUNT1e9aglsp5NC7aYyu,GYMC - The Remix Album,Chamillionaire,2006-10-31,album,467,1
6OVCVispbH2AeNcxEMp5DC,Gymc - The Remix Album,"Paul Wall, Chamillionaire",2006-10-31,album,468,1
66sgNOcaejAqbGtLU8Lcjd,Mixtape Messiah 2,Chamillionaire,2006-05-01,album,469,1
3Zwi2BmKBp1EACf3I6K669,Man On Fire,Chamillionaire,2006-01-17,album,470,1
52XTKwzsmfuyhNRs9Nt0Pf,The Sound Of Revenge CHOPPED AND SCREWED,Chamillionaire,2006-01-01,album,471,1
6rcbbhcm8Os7EiVRHP9Aef,Victory Lap,Nipsey Hussle,2018-02-16,album,472,1
1r7w42IgRTrBtFG5atqDud,No Pressure,"Bino Rideaux, Nipsey Hussle",2017-12-17,album,473,1
6pAP6aJ2SUmhE9VXB8bm02,Slauson Boy 2,Nipsey Hussle,2017-12-10,album,474,1
0hEI1TzqRgPGxTPFNoKrO0,Mailbox Money,Nipsey Hussle,2015-01-01,album,475,1
1C5gVWv1k7r0LxsrIL8OL8,Crenshaw,Nipsey Hussle,2013-10-22,album,476,1
00QRq2fWExmSJUT8qHjJBD,Nip Hussle the Great: Vol. 2,Nipsey Hussle,2013-10-02,album,477,1
4qG4QOQdwo9nHbMVHfcX3v,Nip Hussle the Great: Vol. 1,Nipsey Hussle,2013-10-02,album,478,1
1exGH93j0Z8EdGVQehvEUL,"The Leaks, Vol 1.",Nipsey Hussle,2013-09-01,album,479,1
3NooF98bglI3AGhuUys2Eb,Bullets Ain't Got No Name Vol. 2,Nipsey Hussle,2013-09-01,album,480,1
5qgpc2AibxlsSRjEOiudqj,Bullets Ain't Got No Name Vol. 1,Nipsey Hussle,2013-09-01,album,481,1
7HVilT6l3oDge4vqlRegfW,Tmc (Acapellas),Nipsey Hussle,2013-09-01,album,482,1
0ooAquTpwq99XgS2XEmQYi,X-Tra Laps,Nipsey Hussle,2013-09-01,album,483,1
51Yt29C0mRQEMDSIrtLvWP,Tmc,Nipsey Hussle,2013-09-01,album,484,1
0hxGA0AAOMvmzYHPzybcOr,The Marathon,Nipsey Hussle,2013-09-01,album,485,1
77mgksBIxROwOc5116Ajnp,T M C,Nipsey Hussle,2011-11-01,album,486,1
3WFPDIex0yJ2YFlNymEEz4,Bullets Aint Got No Name Vol. 3,Nipsey Hussle,2009-08-18,album,487,1
0z5nZ4JyF8qkN0lHLSI3WL,Bullets Aint Got No Name Vol.2,Nipsey Hussle,2009-04-14,album,488,1
6Om3WGI8DCFeTu1Y3fpYRp,Bullets Aint Got No Name Vol.1,Nipsey Hussle,2009-04-14,album,489,1
08EwzqoQQ0THI69fVssQFT,Confident,Lil Scrappy,2018-06-08,album,490,1
3LNgeamFYsPouu3pv2Yzdx,Hopeless Romantic,Lil Scrappy,2017-11-14,album,491,1
5urto4pWWUwSolFKDGITyz,Prince of the South,Lil Scrappy,2015-08-04,album,492,1
